Concerviano;8
Configni;(*)
Contigliano;52
Corchiano;56
Coreno Ausonio;23
Cori;170
Cottanello;(*)
Esperia;82
Fabrica Di Roma;143
Faleria;33
Falvaterra;13
Fara In Sabina;241
Farnese;28
Ferentino;339
Fiamignano;41
Fiano Romano;205
Filacciano;5
Filettino;11
Fiuggi;172
Fiumicino;929
Fondi;573
Fontana Liri;42
Fonte Nuova;435
Fontechiari;30
Forano;52
Formello;166
Formia;589
Frascati;343
Frasso Sabino;9
Frosinone;706
Fumone;36
Gaeta;315
Gallese;53
Gallicano Nel Lazio;87
Gallinaro;19
Gavignano;34
Genazzano;78
Genzano Di Roma;411
Gerano;23
Giuliano Di Roma;42
Gorga;17
Gradoli;33
Graffignano;42
Greccio;30
Grottaferrata;263
Grotte Di Castro;44
Guarcino;20
Guidonia Montecelio;1216
Ischia Di Castro;42
Isola Del Liri;205
Itri;179
Jenne;11
Labico;78
Labro;9
Ladispoli;512
Lanuvio;202
Lariano;213
Latera;13
Latina;1760
Lenola;62
Leonessa;61
Licenza;22
Longone Sabino;21
Lubriano;10
Maenza;50
Magliano Romano;28
Magliano Sabina;70
Mandela;14
Manziana;128
Marano Equo;12
Marcellina;96
Marcetelli;0
Marino;558
Marta;45
Mazzano Romano;49
Mentana;363
Micigliano;(*)
Minturno;365
Mompeo;8
Montalto Di Castro;128
Montasola;(*)
Monte Porzio Catone;152
Monte Romano;31
Monte San Biagio;99
Monte San Giovanni Campano;204
Monte San Giovanni In Sabina;10
Montebuono;20
Montecompatri;168
Montefiascone;189
Monteflavio;28
Montelanico;34
Monteleone Sabino;22
Montelibretti;79
Montenero Sabino;5
Monterosi;68
Monterotondo;555
Montopoli Di Sabina;56
Montorio Romano;39
Moricone;50
Morlupo;144
Morolo;43
Morro Reatino;6
Nazzano;21
Nemi;33
Nepi;131
Nerola;28
Nespolo;6
Nettuno;711
Norma;61
Olevano Romano;103
Onano;20
Oriolo Romano;62
Orte;119
Orvinio;6
Paganico;5
Palestrina;342
Paliano;121
Palombara Sabina;174
Pastena;27
Patrica;46
Percile;4
Pescorocchiano;56
Pescosolido;17
Petrella Salto;34
Piansano;26
Picinisco;24
Pico;61
Piedimonte San Germano;100
Piglio;90
Pignataro Interamna;51
Pisoniano;15
Pofi;87
Poggio Bustone;36
Poggio Catino;21
Poggio Mirteto;91
Poggio Moiano;39
Poggio Nativo;45
Poggio San Lorenzo;13
Poli;40
Pomezia;826
Pontecorvo;259
Pontinia;199
Ponza;72
Ponzano Romano;11
Posta;12
Posta Fibreno;22
Pozzaglia Sabino;4
Priverno;186
Proceno;10
Prossedi;24
Riano;126
Rieti;698
Rignano Flaminio;127
Riofreddo;11
Ripi;83
Rivodutri;17
Rocca Canterano;7
Rocca D'Arce;24
Rocca Di Cave;5
Rocca Di Papa;293
Rocca Massima;17
Rocca Priora;176
Rocca Santo Stefano;25
Rocca Sinibalda;12
Roccagiovine;(*)
Roccagorga;54
Roccantica;12
Roccasecca;138
Roccasecca Dei Volsci;17
Roiate;18
Roma;34916
Ronciglione;127
Roviano;21
Sabaudia;283
Sacrofano;97
Salisano;15
Sambuci;12
San Biagio Saracinisco;11
San Cesareo;220
San Donato Val Di Comino;51
San Felice Circeo;156
San Giorgio A Liri;63
San Giovanni Incarico;56
San Gregorio Da Sassola;31
San Lorenzo Nuovo;38
San Polo Dei Cavalieri;57
San Vito Romano;53
San Vittore Del Lazio;40
Sant'Ambrogio Sul Garigliano;15
Sant'Andrea Del Garigliano;32
Sant'Angelo Romano;80
Sant'Apollinare;27
Sant'Elia Fiumerapido;110
Sant'Oreste;63
Santa Marinella;275
Santi Cosma E Damiano;127
Santopadre;32
Saracinesco;0
Scandriglia;43
Segni;174
Selci;25
Sermoneta;104
Serrone;46
Settefrati;13
Sezze;283
Sgurgola;34
Sonnino;119
Sora;410
Soriano Nel Cimino;124
Sperlonga;66
Spigno Saturnia;55
Stimigliano;31
Strangolagalli;41
Subiaco;144
Supino;67
Sutri;110
Tarano;28
Tarquinia;274
Terelle;(*)
Terracina;641
Tessennano;(*)
Tivoli;857
Toffia;12
Tolfa;87
Torre Cajetani;24
Torri In Sabina;22
Torrice;75
Torricella In Sabina;29
Torrita Tiberina;12
Trevi Nel Lazio;37
Trevignano Romano;80
Trivigliano;29
Turania;7
Tuscania;128
Vacone;5
Valentano;50
Vallecorsa;57
Vallemaio;28
Vallepietra;4
Vallerano;40
Vallerotonda;29
Vallinfreda;6
Valmontone;242
Varco Sabino;(*)
Vasanello;77
Vejano;39
Velletri;794
Ventotene;7
Veroli;299
Vetralla;203
Vicalvi;7
Vico Nel Lazio;36
Vicovaro;64
Vignanello;70
Villa Latina;20
Villa San Giovanni In Tuscia;27
Villa Santa Lucia;50
Villa Santo Stefano;38
Viterbo;845
Viticuso;(*)
Vitorchiano;65
Vivaro Romano;4
Zagarolo;269
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza

Fonte www.opensalutelazio.it
