Barbarano Romano;9
Bassano In Teverina;12
Bassano Romano;27
Bassiano;20
Bellegra;39
Belmonte Castello;8
Belmonte In Sabina;8
Blera;22
Bolsena;24
Bomarzo;9
Borbona;14
Borgo Velino;15
Borgorose;61
Boville Ernica;102
Bracciano;147
Broccostella;43
Calcata;10
Camerata Nuova;(*)
Campagnano Di Roma;99
Campodimele;7
Campoli Appennino;26
Canale Monterano;42
Canepina;33
Canino;33
Cantalice;30
Cantalupo In Sabina;17
Canterano;(*)
Capena;78
Capodimonte;9
Capranica;67
Capranica Prenestina;(*)
Caprarola;45
Carbognano;23
Carpineto Romano;50
Casalattico;(*)
Casalvieri;30
Casape;6
Casaprota;8
Casperia;4
Cassino;335
Castel Di Tora;(*)
Castel Gandolfo;90
Castel Madama;74
Castel San Pietro Romano;4
Castel Sant'Angelo;10
Castel Sant'Elia;22
Castelforte;72
Castelliri;40
Castelnuovo Di Farfa;16
Castelnuovo Di Porto;79
Castelnuovo Parano;12
Castiglione In Teverina;21
Castro Dei Volsci;69
Castrocielo;45
Cave;104
Ceccano;315
Celleno;16
Cellere;7
Ceprano;78
Cerreto Laziale;17
Cervara Di Roma;5
Cervaro;91
Cerveteri;364
Ciampino;362
Ciciliano;20
Cineto Romano;16
Cisterna Di Latina;332
Cittaducale;72
Cittareale;(*)
Civita Castellana;118
Civitavecchia;381
Civitella D'Agliano;13
Civitella San Paolo;23
Colfelice;26
Collalto Sabino;(*)
Colle Di Tora;(*)
Colle San Magno;11
Colleferro;217
Collegiove;(*)
Collepardo;13
Collevecchio;11
Colli Sul Velino;(*)
Colonna;31
Concerviano;6
Configni;0
Contigliano;40
Corchiano;34
Coreno Ausonio;14
Cori;93
Cottanello;(*)
Esperia;54
Fabrica Di Roma;90
Faleria;26
Falvaterra;7
Fara In Sabina;135
Farnese;10
Ferentino;215
Fiamignano;17
Fiano Romano;155
Filacciano;9
Filettino;4
Fiuggi;103
Fiumicino;620
Fondi;385
Fontana Liri;26
Fonte Nuova;315
Fontechiari;16
Forano;34
Formello;93
Formia;357
Frascati;194
Frasso Sabino;11
Frosinone;412
Fumone;28
Gaeta;178
Gallese;29
Gallicano Nel Lazio;47
Gallinaro;20
Gavignano;25
Genazzano;63
Genzano Di Roma;235
Gerano;17
Giuliano Di Roma;20
Gorga;9
Gradoli;14
Graffignano;12
Greccio;11
Grottaferrata;154
Grotte Di Castro;17
Guarcino;13
Guidonia Montecelio;845
Ischia Di Castro;26
Isola Del Liri;118
Itri;91
Jenne;7
Labico;64
Labro;(*)
Ladispoli;403
Lanuvio;93
Lariano;146
Latera;10
Latina;1063
Lenola;40
Leonessa;22
Licenza;8
Longone Sabino;5
Lubriano;11
Maenza;57
Magliano Romano;8
Magliano Sabina;29
Mandela;6
Manziana;68
Marano Equo;(*)
Marcellina;85
Marcetelli;0
Marino;374
Marta;24
Mazzano Romano;27
Mentana;232
Micigliano;(*)
Minturno;240
Mompeo;4
Montalto Di Castro;71
Montasola;(*)
Monte Porzio Catone;86
Monte Romano;24
Monte San Biagio;73
Monte San Giovanni Campano;138
Monte San Giovanni In Sabina;4
Montebuono;11
Montecompatri;109
Montefiascone;85
Monteflavio;13
Montelanico;31
Monteleone Sabino;17
Montelibretti;55
Montenero Sabino;(*)
Monterosi;42
Monterotondo;342
Montopoli Di Sabina;34
Montorio Romano;27
Moricone;32
Morlupo;71
Morolo;31
Morro Reatino;(*)
Nazzano;14
Nemi;19
Nepi;68
Nerola;12
Nespolo;0
Nettuno;440
Norma;41
Olevano Romano;73
Onano;11
Oriolo Romano;19
Orte;76
Orvinio;4
Paganico;(*)
Palestrina;230
Paliano;78
Palombara Sabina;139
Pastena;15
Patrica;35
Percile;4
Pescorocchiano;28
Pescosolido;19
Petrella Salto;21
Piansano;12
Picinisco;18
Pico;35
Piedimonte San Germano;65
Piglio;56
Pignataro Interamna;26
Pisoniano;7
Pofi;62
Poggio Bustone;28
Poggio Catino;9
Poggio Mirteto;61
Poggio Moiano;28
Poggio Nativo;33
Poggio San Lorenzo;(*)
Poli;24
Pomezia;596
Pontecorvo;159
Pontinia;150
Ponza;28
Ponzano Romano;6
Posta;9
Posta Fibreno;16
Pozzaglia Sabino;(*)
Priverno;120
Proceno;(*)
Prossedi;19
Riano;80
Rieti;469
Rignano Flaminio;85
Riofreddo;10
Ripi;47
Rivodutri;13
Rocca Canterano;(*)
Rocca D'Arce;17
Rocca Di Cave;4
Rocca Di Papa;143
Rocca Massima;13
Rocca Priora;108
Rocca Santo Stefano;8
Rocca Sinibalda;7
Roccagiovine;(*)
Roccagorga;51
Roccantica;4
Roccasecca;97
Roccasecca Dei Volsci;13
Roiate;10
Roma;22139
Ronciglione;74
Roviano;13
Sabaudia;183
Sacrofano;58
Salisano;4
Sambuci;13
San Biagio Saracinisco;4
San Cesareo;155
San Donato Val Di Comino;24
San Felice Circeo;84
San Giorgio A Liri;26
San Giovanni Incarico;34
San Gregorio Da Sassola;19
San Lorenzo Nuovo;15
San Polo Dei Cavalieri;29
San Vito Romano;42
San Vittore Del Lazio;34
Sant'Ambrogio Sul Garigliano;9
Sant'Andrea Del Garigliano;21
Sant'Angelo Romano;37
Sant'Apollinare;17
Sant'Elia Fiumerapido;71
Sant'Oreste;42
Santa Marinella;148
Santi Cosma E Damiano;102
Santopadre;16
Saracinesco;(*)
Scandriglia;31
Segni;103
Selci;14
Sermoneta;94
Serrone;29
Settefrati;11
Sezze;257
Sgurgola;29
Sonnino;71
Sora;316
Soriano Nel Cimino;78
Sperlonga;30
Spigno Saturnia;32
Stimigliano;22
Strangolagalli;31
Subiaco;90
Supino;62
Sutri;53
Tarano;13
Tarquinia;133
Terelle;5
Terracina;397
Tessennano;(*)
Tivoli;553
Toffia;17
Tolfa;33
Torre Cajetani;5
Torri In Sabina;13
Torrice;47
Torricella In Sabina;20
Torrita Tiberina;10
Trevi Nel Lazio;16
Trevignano Romano;36
Trivigliano;14
Turania;(*)
Tuscania;65
Vacone;(*)
Valentano;22
Vallecorsa;33
Vallemaio;14
Vallepietra;(*)
Vallerano;23
Vallerotonda;18
Vallinfreda;(*)
Valmontone;186
Varco Sabino;(*)
Vasanello;49
Vejano;16
Velletri;560
Ventotene;(*)
Veroli;190
Vetralla;135
Vicalvi;13
Vico Nel Lazio;19
Vicovaro;41
Vignanello;36
Villa Latina;15
Villa San Giovanni In Tuscia;11
Villa Santa Lucia;25
Villa Santo Stefano;24
Viterbo;451
Viticuso;(*)
Vitorchiano;40
Vivaro Romano;4
Zagarolo;158
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza;
;
Fonte www.opensalutelazio.it;
