ASL Frosinone, Distretto B - Frosinone;3263
ASL Frosinone, Distretto C - Sora;1860
ASL Frosinone, Distretto D - Cassino - Pontecorvo;2446
;
COMUNE;2022
Accumoli;8
Acquafondata;7
Acquapendente;126
Acuto;37
Affile;25
Agosta;33
Alatri;490
Albano Laziale;594
Allumiere;65
Alvito;56
Amaseno;90
Amatrice;61
Anagni;397
Anguillara Sabazia;302
Anticoli Corrado;22
Antrodoco;63
Anzio;956
Aprilia;1131
Aquino;137
Arce;119
Arcinazzo Romano;19
Ardea;713
Ariccia;331
Arlena Di Castro;19
Arnara;36
Arpino;148
Arsoli;30
Artena;197
Ascrea;6
Atina;77
Ausonia;58
Bagnoregio;60
Barbarano Romano;13
Bassano In Teverina;23
Bassano Romano;72
Bassiano;28
Bellegra;51
Belmonte Castello;13
Belmonte In Sabina;19
Blera;54
Bolsena;73
Bomarzo;39
Borbona;16
Borgo Velino;25
Borgorose;73
Boville Ernica;152
Bracciano;235
Broccostella;46
Calcata;12
Camerata Nuova;12
Campagnano Di Roma;166
Campodimele;16
Campoli Appennino;36
Canale Monterano;64
Canepina;33
Canino;81
Cantalice;39
Cantalupo In Sabina;32
Canterano;4
Capena;126
Capodimonte;40
Capranica;107
Capranica Prenestina;6
Caprarola;97
Carbognano;34
Carpineto Romano;86
Casalattico;12
Casalvieri;52
Casape;17
Casaprota;14
Casperia;10
Cassino;697
Castel Di Tora;5
Castel Gandolfo;140
Castel Madama;121
Castel San Pietro Romano;8
Castel Sant'Angelo;43
Castel Sant'Elia;37
Castelforte;99
Castelliri;76
Castelnuovo Di Farfa;26
Castelnuovo Di Porto;130
Castelnuovo Parano;17
Castiglione In Teverina;42
Castro Dei Volsci;92
Castrocielo;96
Cave;167
Ceccano;434
Celleno;28
Cellere;18
Ceprano;180
Cerreto Laziale;20
Cervara Di Roma;6
Cervaro;158
Cerveteri;604
Ciampino;605
Ciciliano;28
Cineto Romano;14
Cisterna Di Latina;580
Cittaducale;123
Cittareale;13
Civita Castellana;265
Civitavecchia;819
Civitella D'Agliano;42
Civitella San Paolo;28
Colfelice;42
Collalto Sabino;11
Colle Di Tora;8
Colle San Magno;12
Colleferro;377
Collegiove;(*)
Collepardo;20
Collevecchio;31
Colli Sul Velino;13
Colonna;63
Concerviano;4
Configni;(*)
Contigliano;59
Corchiano;56
Coreno Ausonio;42
Cori;185
Cottanello;6
Esperia;101
Fabrica Di Roma;131
Faleria;33
Falvaterra;19
Fara In Sabina;234
Farnese;34
Ferentino;368
Fiamignano;35
Fiano Romano;206
Filacciano;13
Filettino;9
Fiuggi;179
Fiumicino;999
Fondi;601
Fontana Liri;62
Fonte Nuova;445
Fontechiari;27
Forano;63
Formello;169
Formia;682
Frascati;364
Frasso Sabino;11
Frosinone;752
Fumone;44
Gaeta;366
Gallese;52
Gallicano Nel Lazio;94
Gallinaro;25
Gavignano;32
Genazzano;87
Genzano Di Roma;396
Gerano;27
Giuliano Di Roma;58
Gorga;21
Gradoli;28
Graffignano;46
Greccio;35
Grottaferrata;293
Grotte Di Castro;59
Guarcino;35
Guidonia Montecelio;1276
Ischia Di Castro;41
Isola Del Liri;185
Itri;180
Jenne;9
Labico;93
Labro;6
Ladispoli;498
Lanuvio;218
Lariano;218
Latera;21
Latina;2069
Lenola;79
Leonessa;45
Licenza;17
Longone Sabino;25
Lubriano;15
Maenza;55
Magliano Romano;27
Magliano Sabina;72
Mandela;11
Manziana;121
Marano Equo;22
Marcellina;100
Marcetelli;(*)
Marino;610
Marta;66
Mazzano Romano;64
Mentana;299
Micigliano;(*)
Minturno;384
Mompeo;14
Montalto Di Castro;152
Montasola;4
Monte Porzio Catone;158
Monte Romano;49
Monte San Biagio;121
Monte San Giovanni Campano;250
Monte San Giovanni In Sabina;20
Montebuono;23
Montecompatri;187
Montefiascone;227
Monteflavio;27
Montelanico;42
Monteleone Sabino;29
Montelibretti;87
Montenero Sabino;7
Monterosi;70
Monterotondo;536
Montopoli Di Sabina;80
Montorio Romano;27
Moricone;46
Morlupo;131
Morolo;54
Morro Reatino;7
Nazzano;20
Nemi;29
Nepi;145
Nerola;30
Nespolo;6
Nettuno;748
Norma;58
Olevano Romano;105
Onano;23
Oriolo Romano;73
Orte;134
Orvinio;14
Paganico;(*)
Palestrina;308
Paliano;163
Palombara Sabina;202
Pastena;39
Patrica;60
Percile;6
Pescorocchiano;54
Pescosolido;27
Petrella Salto;26
Piansano;49
Picinisco;22
Pico;66
Piedimonte San Germano;95
Piglio;96
Pignataro Interamna;62
Pisoniano;20
Pofi;89
Poggio Bustone;46
Poggio Catino;24
Poggio Mirteto;113
Poggio Moiano;56
Poggio Nativo;48
Poggio San Lorenzo;15
Poli;45
Pomezia;865
Pontecorvo;296
Pontinia;272
Ponza;64
Ponzano Romano;13
Posta;9
Posta Fibreno;24
Pozzaglia Sabino;4
Priverno;212
Proceno;11
Prossedi;25
Riano;137
Rieti;808
Rignano Flaminio;155
Riofreddo;18
Ripi;91
Rivodutri;35
Rocca Canterano;13
Rocca D'Arce;21
Rocca Di Cave;10
Rocca Di Papa;260
Rocca Massima;17
Rocca Priora;207
Rocca Santo Stefano;18
Rocca Sinibalda;23
Roccagiovine;9
Roccagorga;75
Roccantica;7
Roccasecca;141
Roccasecca Dei Volsci;26
Roiate;20
Roma;37198
Ronciglione;132
Roviano;23
Sabaudia;352
Sacrofano;111
Salisano;9
Sambuci;23
San Biagio Saracinisco;7
San Cesareo;223
San Donato Val Di Comino;49
San Felice Circeo;180
San Giorgio A Liri;46
San Giovanni Incarico;70
San Gregorio Da Sassola;23
San Lorenzo Nuovo;45
San Polo Dei Cavalieri;45
San Vito Romano;42
San Vittore Del Lazio;50
Sant'Ambrogio Sul Garigliano;22
Sant'Andrea Del Garigliano;34
Sant'Angelo Romano;64
Sant'Apollinare;38
Sant'Elia Fiumerapido;134
Sant'Oreste;71
Santa Marinella;307
Santi Cosma E Damiano;160
Santopadre;22
Saracinesco;(*)
Scandriglia;62
Segni;161
Selci;22
Sermoneta;142
Serrone;59
Settefrati;19
Sezze;321
Sgurgola;36
Sonnino;128
Sora;424
Soriano Nel Cimino;159
Sperlonga;75
Spigno Saturnia;66
Stimigliano;28
Strangolagalli;45
Subiaco;155
Supino;90
Sutri;120
Tarano;24
Tarquinia;302
Terelle;6
Terracina;775
Tessennano;8
Tivoli;919
Toffia;20
Tolfa;83
Torre Cajetani;21
Torri In Sabina;26
Torrice;64
Torricella In Sabina;29
Torrita Tiberina;20
Trevi Nel Lazio;39
Trevignano Romano;99
Trivigliano;40
Turania;7
Tuscania;136
Vacone;(*)
Valentano;62
Vallecorsa;62
Vallemaio;12
Vallepietra;12
Vallerano;43
Vallerotonda;48
Vallinfreda;5
Valmontone;240
Varco Sabino;5
Vasanello;90
Vejano;45
Velletri;867
Ventotene;10
Veroli;331
Vetralla;227
Vicalvi;11
Vico Nel Lazio;36
Vicovaro;66
Vignanello;89
Villa Latina;21
Villa San Giovanni In Tuscia;18
Villa Santa Lucia;53
Villa Santo Stefano;43
Viterbo;1004
Viticuso;5
Vitorchiano;64
Vivaro Romano;(*)
Zagarolo;243
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza;
;
Fonte www.opensalutelazio.it;
