Segni;166
Selci;19
Sermoneta;149
Serrone;69
Settefrati;12
Sezze;399
Sgurgola;42
Sonnino;117
Sora;499
Soriano Nel Cimino;160
Sperlonga;69
Spigno Saturnia;61
Stimigliano;33
Strangolagalli;64
Subiaco;195
Supino;107
Sutri;106
Tarano;22
Tarquinia;306
Terelle;11
Terracina;826
Tessennano;4
Tivoli;938
Toffia;16
Tolfa;86
Torre Cajetani;28
Torri In Sabina;21
Torrice;92
Torricella In Sabina;18
Torrita Tiberina;18
Trevi Nel Lazio;36
Trevignano Romano;100
Trivigliano;34
Turania;4
Tuscania;132
Vacone;(*)
Valentano;43
Vallecorsa;72
Vallemaio;15
Vallepietra;6
Vallerano;49
Vallerotonda;45
Vallinfreda;4
Valmontone;271
Varco Sabino;5
Vasanello;77
Vejano;35
Velletri;930
Ventotene;15
Veroli;383
Vetralla;233
Vicalvi;24
Vico Nel Lazio;35
Vicovaro;57
Vignanello;79
Villa Latina;30
Villa San Giovanni In Tuscia;20
Villa Santa Lucia;51
Villa Santo Stefano;28
Viterbo;1011
Viticuso;5
Vitorchiano;58
Vivaro Romano;(*)
Zagarolo;250
(*)  n casi ≤ 3 Dato omesso per normativa sulla riservatezza;
;
Fonte www.opensalutelazio.it;
